ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002513.0,2023-Q1,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002513.0,2023-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002513.0,2023-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002513.0,2023-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002513.0,2023-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002513.0,2023-Q1,עבירות סדר ציבורי,תקיפת שוטר בנסיבות חמורות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002513.0,2023-Q1,עבירות רשוי,אחרים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002513.0,2023-Q1,קבוצת כל השאר,סטיסטי כל השאר,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,11
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות כלפי הרכוש,גניבות אחרות,13
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות כלפי הרכוש,החזקת רכוש גנוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות כלפי הרכוש,כייסות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות מרמה,זיוף כסף ובולים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,14
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות סדר ציבורי,איומים,13
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות סדר ציבורי,קטטות והפרעות ברחובות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q1,קבוצת כל השאר,סטיסטי כל השאר,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,8
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות כלפי הרכוש,גניבות אחרות,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות כלפי הרכוש,כייסות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,11
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות סדר ציבורי,איומים,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות סדר ציבורי,עבירות המיוחסות לדת,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q2,עבירות סדר ציבורי,תקיפת והכשלת שוטר,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,9
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות כלפי הרכוש,"גניבה ע""י עובדים וסוכנים",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות כלפי הרכוש,גניבות אחרות,12
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות כלפי הרכוש,גניבת אופניים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,12
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות סדר ציבורי,איומים,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות סדר ציבורי,תקיפת והכשלת שוטר,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,עבירות סדר ציבורי,תקיפת שוטר בנסיבות חמורות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q3,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות בטחון,עבירות אחרות כלפי בטחון,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,13
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות כלפי הרכוש,"גניבה ע""י עובדים וסוכנים",1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות כלפי הרכוש,גניבות אחרות,12
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות כלפי הרכוש,כייסות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות כלפי הרכוש,עבירות נגד המחשב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,11
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות סדר ציבורי,איומים,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2018-Q4,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,19
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות כלפי הרכוש,גניבות אחרות,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות כלפי הרכוש,החזקת רכוש גנוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות כלפי הרכוש,עבירות נגד המחשב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות נגד גוף,חבלה גופנית חמורה,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות סדר ציבורי,איומים,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,10
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q1,קבוצת כל השאר,סטיסטי כל השאר,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות בטחון,ידוי אבנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות כלפי הרכוש,גניבות אחרות,13
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות כלפי הרכוש,החזקת רכוש גנוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות כלפי הרכוש,כייסות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,11
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות נגד גוף,תקיפת עובדי צבור בתפקיד,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות סדר ציבורי,איומים,9
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות סדר ציבורי,קטטות והפרעות ברחובות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,עבירות סדר ציבורי,תקיפת והכשלת שוטר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q2,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות כלפי הרכוש,גניבות אחרות,8
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,10
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות סדר ציבורי,איומים,13
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות סדר ציבורי,הסגות גבול,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,11
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות סדר ציבורי,פגיעה בפרטיות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות סדר ציבורי,תקיפת והכשלת שוטר,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,עבירות רשוי,אחרים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q3,קבוצת כל השאר,סטיסטי כל השאר,8
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות בטחון,ידוי אבנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות כלכליות,עבירות על פקוח כלכלי,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות כלכליות,עבירות פיסקליות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,4
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות כלפי הרכוש,גניבות אחרות,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות כלפי הרכוש,גניבת אופניים,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,8
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות כלפי הרכוש,כייסות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב דוד ירושלים,מרחב דוד ירושלים,ירושלים,30002514.0,2019-Q4,עבירות מין,הטרדה מינית,1
